Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4257,5195084372,hrsanders17,324,101,G Pierceson Coody G Jackson Suber G Max Homa G Jordan L. Smith G Max Greyserman G Stephan Jaeger,,,,,
4257,5195118223,DjUncutraw,324,101,G Hideki Matsuyama G Jackson Suber G Corey Conners G Benjamin James G Brian Harman G Ricky Castillo,,,,,
4257,5195371027,Cyoung14,324,101,G Kurt Kitayama G Hideki Matsuyama G Tony Finau G Davis Thompson G Aldrich Potgieter G Casey Jarvis,,,,,
4257,5195555107,Grossman911,324,101,G Hideki Matsuyama G Jackson Suber G Max Homa G Benjamin James G Aldrich Potgieter G Lee Hodges,,,,,
4257,5195670052,Brawdy,324,101,G Maverick McNealy G Keith Mitchell G Max Homa G Benjamin James G Zac Blair G Austin Eckroat,,,,,
4257,5196261592,Jdcamps22,324,101,G Jake Knapp G Jackson Suber G Sungjae Im G Christiaan Bezuidenhout G Johnny Keefer G Aldrich Potgieter,,,,,
4257,5196297238,Brandolito,324,101,G Jake Knapp G Doug Ghim G Jackson Suber G Benjamin James G Johnny Keefer G Garrick Higgo,,,,,
4257,5196309205,walsher,324,101,G Kurt Kitayama G Tom Kim G Max Homa G Tony Finau G Taylor Pendrith G Aaron Wise,,,,,
4257,5196409505,redsmokey,324,101,G Keith Mitchell G Pierceson Coody G Max Homa G Benjamin James G Casey Jarvis G Tom Hoge,,,,,
4257,5196445809,mladwig,324,101,G Doug Ghim G Corey Conners G Max Homa G Sungjae Im G Rasmus Neergaard-Petersen G Aldrich Potgieter,,,,,
4257,5196448791,shon28,324,101,G Tom Kim G Jackson Suber G Sungjae Im G Benjamin James G Sudarshan Yellamaraju G Aldrich Potgieter,,,,,
4257,5196507621,evroxx,324,101,G Hideki Matsuyama G Keith Mitchell G Max Homa G Benjamin James G Casey Jarvis G Zac Blair,,,,,
4257,5196572532,sydsbengals,324,101,G Scottie Scheffler G Aldrich Potgieter G Patrick Rodgers G Andrew Putnam G Chad Ramey G Takumi Kanaya,,,,,
4257,5196641019,Headster,324,101,G Maverick McNealy G Corey Conners G Sam Stevens G Mac Meissner G Christiaan Bezuidenhout G Andrew Putnam,,,,,
4257,5196729616,Mortzy77,324,101,G Maverick McNealy G Keith Mitchell G Max Homa G William Mouw G Mackenzie Hughes G Matti Schmid,,,,,
4257,5196803048,robertfuemmeler,324,101,G Hideki Matsuyama G Max Homa G Mac Meissner G Benjamin James G Christiaan Bezuidenhout G Max Greyserman,,,,,
4257,5196803446,bmitch33,324,101,G Kurt Kitayama G Tom Kim G Max Homa G Tony Finau G A.J. Ewart G Patrick Rodgers,,,,,
4257,5196817480,ETlucky137,324,101,G Tom Kim G Jackson Suber G Sungjae Im G Mac Meissner G Sudarshan Yellamaraju G Garrick Higgo,,,,,
4257,5196818010,bcorb23,324,101,G Hideki Matsuyama G Jackson Suber G Max Homa G Max Greyserman G Brian Harman G Patrick Rodgers,,,,,
4257,5196877068,DukeMN,324,101,G Kurt Kitayama G Hideki Matsuyama G Max Homa G Benjamin James G Rasmus Højgaard G Brice Garnett,,,,,
4257,5196885812,PlumdogMillionaire24,324,101,G Maverick McNealy G Jackson Suber G Sudarshan Yellamaraju G Christiaan Bezuidenhout G Johnny Keefer G William Mouw,,,,,
4284,5194597629,Chuckwag0n,324,100.5,G Maverick McNealy G Max Homa G Mac Meissner G Benjamin James G Rasmus Neergaard-Petersen G Steven Fisk,,,,,
4284,5194608100,mikeyman1234,324,100.5,G Pierceson Coody G Jackson Suber G Mac Meissner G Benjamin James G Christiaan Bezuidenhout G Casey Jarvis,,,,,
4284,5194716136,theargonaut79,324,100.5,G Hideki Matsuyama G Jackson Suber G Tony Finau G Benjamin James G Johnny Keefer G Tom Hoge,,,,,
4284,5195010961,UncleDubs22,324,100.5,G Tom Kim G Doug Ghim G Corey Conners G Sudarshan Yellamaraju G Ricky Castillo G Casey Jarvis,,,,,
4284,5195170271,Qrocks22,324,100.5,G Maverick McNealy G Jordan L. Smith G Mac Meissner G Benjamin James G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
4284,5195306763,rsumrall,324,100.5,G Jackson Suber G Corey Conners G Jordan L. Smith G Mac Meissner G Benjamin James G Christiaan Bezuidenhout,,,,,
4284,5195391343,deemuny,324,100.5,G Kurt Kitayama G Corey Conners G Max Homa G Sam Stevens G Johnny Keefer G Aaron Wise,,,,,
4284,5195560817,MeterMan00,324,100.5,G Jake Knapp G Pierceson Coody G Jackson Suber G Johnny Keefer G William Mouw G Casey Jarvis,,,,,
4284,5195660826,dean7434,324,100.5,G Jake Knapp G Pierceson Coody G Sam Stevens G Tony Finau G William Mouw G Taylor Moore,,,,,
4284,5195877171,BrewingBeez,324,100.5,G Jake Knapp G Max Homa G Sam Stevens G Mac Meissner G Johnny Keefer G Kevin Yu,,,,,
4284,5195990412,jchoma10,324,100.5,G Hideki Matsuyama G Tom Kim G Jackson Suber G Jordan L. Smith G Mackenzie Hughes G Stefano Mazzoli,,,,,
4284,5196162572,njkir,324,100.5,G Tom Kim G Jackson Suber G Max Homa G Benjamin James G Johnny Keefer G Taylor Moore,,,,,
4284,5196175571,slapshotmo,324,100.5,G Hideki Matsuyama G Corey Conners G Max Homa G Christiaan Bezuidenhout G Brian Harman G Taylor Pendrith,,,,,
4284,5196368333,Howardthedog,324,100.5,G Maverick McNealy G Doug Ghim G Sudarshan Yellamaraju G Kevin Yu G Taylor Pendrith G John Parry,,,,,
4284,5196378403,seadog420,324,100.5,G Hideki Matsuyama G Jackson Suber G Benjamin James G Sudarshan Yellamaraju G Johnny Keefer G Ricky Castillo,,,,,
4284,5196435191,papparosy,324,100.5,G Kurt Kitayama G Hideki Matsuyama G Jake Knapp G Taylor Moore G Matt Kuchar G Erik Van Rooyen,,,,,
4284,5196641757,nicedreaminc,324,100.5,G Keith Mitchell G Doug Ghim G Max Homa G Benjamin James G Max Greyserman G Max McGreevy,,,,,
4284,5196815527,kevlue21,324,100.5,G Kurt Kitayama G Jackson Suber G Mac Meissner G Benjamin James G Steven Fisk G Aldrich Potgieter,,,,,
4284,5196835395,mbland15,324,100.5,G Keith Mitchell G Tom Kim G Max Homa G Benjamin James G Stephan Jaeger G Mackenzie Hughes,,,,,
4303,5194626026,whiskygolf,324,100,G Kurt Kitayama G Sungjae Im G Tony Finau G Mac Meissner G Christiaan Bezuidenhout G Kevin Yu,,,,,
4303,5194658846,rustyunicorn,324,100,G Kurt Kitayama G Hideki Matsuyama G Sungjae Im G Kevin Yu G Michael Kim G Takumi Kanaya,,,,,
4303,5194718138,mrmcbossy,324,100,G Maverick McNealy G Kurt Kitayama G Jake Knapp G Ricky Castillo G Patrick Rodgers G Mark Hubbard,,,,,
4303,5194874491,PREMIERWINNER,324,100,G Maverick McNealy G Hideki Matsuyama G Benjamin James G Christiaan Bezuidenhout G Casey Jarvis G Zac Blair,,,,,
4303,5195132940,Jeremyrenk,324,100,G Scottie Scheffler G Aldrich Potgieter G Mackenzie Hughes G Matt Kuchar G Gordon Sargent G Aaron Wise,,,,,
4303,5195171795,SethdPark,324,100,G Pierceson Coody G Jackson Suber G Sam Stevens G Benjamin James G Johnny Keefer G William Mouw,,,,,
4303,5195261021,olllboy,324,100,G Maverick McNealy G Hideki Matsuyama G Doug Ghim G Adrien Dumont De Chassart G Matti Schmid G Patrick Rodgers,,,,,
4303,5195275938,blindskillz,324,100,G Hideki Matsuyama G Corey Conners G Max Homa G Tony Finau G Christiaan Bezuidenhout G Tom Hoge,,,,,
4303,5195314599,suicideking08,324,100,G Pierceson Coody G Jackson Suber G Max Homa G Sudarshan Yellamaraju G Johnny Keefer G Taylor Pendrith,,,,,
4303,5195761751,Leadpipe,324,100,G Maverick McNealy G Hideki Matsuyama G Sungjae Im G Brian Harman G Ricky Castillo G Matti Schmid,,,,,
4303,5195812274,savjacket,324,100,G Kurt Kitayama G Corey Conners G Jordan L. Smith G Benjamin James G Johnny Keefer G Brian Harman,,,,,
4303,5195857667,tdkjlk,324,100,G Hideki Matsuyama G Keith Mitchell G Benjamin James G Christiaan Bezuidenhout G Ricky Castillo G Casey Jarvis,,,,,
4303,5195886600,mikeybiggame10,324,100,G Hideki Matsuyama G Jackson Suber G Max Homa G Sungjae Im G Kevin Yu G Austin Eckroat,,,,,
4303,5195917817,notthisyear,324,100,G Keith Mitchell G Corey Conners G Sungjae Im G Tony Finau G Davis Thompson G John Parry,,,,,
4303,5196059258,Patoka,324,100,G Kurt Kitayama G Sungjae Im G Mac Meissner G Benjamin James G Johnny Keefer G Max Greyserman,,,,,
4303,5196108437,sjwolves,324,100,G Hideki Matsuyama G Tom Kim G Doug Ghim G William Mouw G Stephan Jaeger G Max McGreevy,,,,,
4303,5196234251,ihags,324,100,G Maverick McNealy G Kurt Kitayama G Max Homa G William Mouw G Casey Jarvis G Zac Blair,,,,,
4303,5196471709,scjhawk,324,100,G Pierceson Coody G Jackson Suber G Max Homa G Sungjae Im G Rasmus Højgaard G Brian Harman,,,,,
4303,5196600605,aescobar,324,100,G Hideki Matsuyama G Tom Kim G Max Homa G Johnny Keefer G John Parry G Adrien Dumont De Chassart,,,,,
4303,5196615986,tpearce23,324,100,G Hideki Matsuyama G Corey Conners G Jordan L. Smith G Benjamin James G Christiaan Bezuidenhout G Brian Harman,,,,,
4303,5196617689,ahwickerha,324,100,G Keith Mitchell G Pierceson Coody G Sungjae Im G Sudarshan Yellamaraju G Stephan Jaeger G Taylor Pendrith,,,,,
4303,5196722839,semmler72,324,100,G Kurt Kitayama G Corey Conners G Sam Stevens G Mac Meissner G Benjamin James G Patrick Rodgers,,,,,
4303,5196759602,dada2188,324,100,G Hideki Matsuyama G Tom Kim G Max Homa G Benjamin James G Aldrich Potgieter G Zac Blair,,,,,
4303,5196778442,hacdougduo,324,100,G Hideki Matsuyama G Jackson Suber G Max Homa G Mac Meissner G Stephan Jaeger G Preston Stout,,,,,
4303,5196785282,Sumisue,324,100,G Jake Knapp G Corey Conners G Max Homa G Sam Stevens G Steven Fisk G Stephan Jaeger,,,,,
4303,5196814438,wishy_washy,324,100,G Kurt Kitayama G Corey Conners G Sam Stevens G Johnny Keefer G William Mouw G Casey Jarvis,,,,,
4303,5196850760,UglyLovely,324,100,G Hideki Matsuyama G Jake Knapp G Sungjae Im G Benjamin James G Michael Kim G Mackenzie Hughes,,,,,
4330,5194706364,shane6785,324,99.5,G Hideki Matsuyama G Corey Conners G Max Homa G Benjamin James G Christiaan Bezuidenhout G Andrew Putnam,,,,,
4330,5194845383,Shovel28,324,99.5,G Hideki Matsuyama G Keith Mitchell G Corey Conners G Max Greyserman G Stephan Jaeger G Luke Clanton,,,,,
4330,5195016688,tgregg444,324,99.5,G Maverick McNealy G Tom Kim G Corey Conners G Max Greyserman G Michael Kim G Max McGreevy,,,,,
4330,5195107580,mchor53,324,99.5,G Hideki Matsuyama G Tom Kim G Tony Finau G Benjamin James G Sudarshan Yellamaraju G Gordon Sargent,,,,,
4330,5195150515,eracnrobert,324,99.5,G Maverick McNealy G Max Homa G Sungjae Im G Tony Finau G Michael Brennan G Patrick Rodgers,,,,,
4330,5195152648,BJSka,324,99.5,G Maverick McNealy G Hideki Matsuyama G Jake Knapp G Benjamin James G David Lipsky G Fabián Gómez,,,,,
4330,5195386350,seanshoe16,324,99.5,G Pierceson Coody G Doug Ghim G Jackson Suber G Max Homa G Taylor Pendrith G Nick Dunlap,,,,,
4330,5195395367,FBI0711,324,99.5,G Kurt Kitayama G Hideki Matsuyama G Tony Finau G Benjamin James G Casey Jarvis G Andrew Putnam,,,,,
4330,5195401211,GM8924,324,99.5,G Hideki Matsuyama G Jackson Suber G Corey Conners G Benjamin James G Brian Harman G Casey Jarvis,,,,,
4330,5195408383,JBecks18,324,99.5,G Hideki Matsuyama G Tom Kim G Max Homa G Benjamin James G Ricky Castillo G Zachary Bauchou,,,,,
4330,5195550341,Crunch_Bunch,324,99.5,G Maverick McNealy G Doug Ghim G Mac Meissner G Benjamin James G Christiaan Bezuidenhout G A.J. Ewart,,,,,
4330,5196022287,TAltland,324,99.5,G Maverick McNealy G Jake Knapp G Corey Conners G Sungjae Im G Kris Ventura G Harry Higgs,,,,,
4330,5196216475,jermyjermz,324,99.5,G Kurt Kitayama G Jordan L. Smith G Mac Meissner G Max Greyserman G Aldrich Potgieter G Stephan Jaeger,,,,,
4330,5196226798,eebob2072,324,99.5,G Kurt Kitayama G Sam Stevens G Jordan L. Smith G Tony Finau G Benjamin James G Ricky Castillo,,,,,
4330,5196279080,micmol25,324,99.5,G Kurt Kitayama G Pierceson Coody G Max Homa G Tony Finau G Max McGreevy G A.J. Ewart,,,,,
4330,5196301207,Pearl57,324,99.5,G Kurt Kitayama G Tom Kim G Max Homa G Steven Fisk G Aldrich Potgieter G Stephan Jaeger,,,,,
4330,5196496962,11moonshiner,324,99.5,G Kurt Kitayama G Corey Conners G Max Homa G Christiaan Bezuidenhout G Aldrich Potgieter G Stephan Jaeger,,,,,
4330,5196695774,Doitforthemoney20,324,99.5,G Hideki Matsuyama G Tom Kim G Max Homa G Sungjae Im G Michael Kim G Joel Dahmen,,,,,
4330,5196723734,twestopare,324,99.5,G Maverick McNealy G Kurt Kitayama G Sudarshan Yellamaraju G Ricky Castillo G John Parry G Patrick Rodgers,,,,,
4330,5196801939,lyonsic90,324,99.5,G Hideki Matsuyama G Corey Conners G Max Homa G Jordan L. Smith G William Mouw G Keita Nakajima,,,,,
4330,5196831256,bigjerm46,324,99.5,G Tom Kim G Jackson Suber G Max Homa G Sudarshan Yellamaraju G Johnny Keefer G Aldrich Potgieter,,,,,
4330,5196843669,srushing29,324,99.5,G Maverick McNealy G Kurt Kitayama G Sam Stevens G Johnny Keefer G Stephan Jaeger G Aaron Wise,,,,,
4330,5196849123,hypegotti,324,99.5,G Hideki Matsuyama G Pierceson Coody G Max Homa G Sam Stevens G William Mouw G Joel Dahmen,,,,,
4330,5196859508,Aburke9580,324,99.5,G Tom Kim G Pierceson Coody G Max Homa G Sungjae Im G Stephan Jaeger G Hao-Tong Li,,,,,
4330,5196884873,ihouck22,324,99.5,G Maverick McNealy G Hideki Matsuyama G Tony Finau G Rasmus Højgaard G Austin Eckroat G Tom Hoge,,,,,
4330,5196886901,jakertime1,324,99.5,G Hideki Matsuyama G Tom Kim G Sungjae Im G Mac Meissner G Stephan Jaeger G Andrew Putnam,,,,,
4356,5195108444,mikepopkin,324,99,G Tom Kim G Corey Conners G Max Homa G Sungjae Im G Benjamin James G Zac Blair,,,,,
4356,5195176523,modece,324,99,G Hideki Matsuyama G Sungjae Im G Sam Stevens G Benjamin James G Sudarshan Yellamaraju G Ricky Castillo,,,,,
4356,5195356924,rkeepers,324,99,G Keith Mitchell G Jake Knapp G Sungjae Im G Mac Meissner G William Mouw G Chris Kirk,,,,,
4356,5195782926,myordy,324,99,G Hideki Matsuyama G Max Homa G Sungjae Im G Tony Finau G Sudarshan Yellamaraju G Matti Schmid,,,,,
4356,5195838767,MadTownBrewCrew,324,99,G Hideki Matsuyama G Pierceson Coody G Corey Conners G Mac Meissner G John Parry G Zachary Bauchou,,,,,
4356,5195854750,celliott11,324,99,G Keith Mitchell G Jake Knapp G Pierceson Coody G Max Homa G Ryder Cowan G Luke List,,,,,
4356,5196007190,merd,324,99,G Jackson Suber G Max Homa G Sungjae Im G Sam Stevens G Jordan L. Smith G Michael Kim,,,,,
4356,5196021771,rareiam,324,99,G Hideki Matsuyama G Jackson Suber G Corey Conners G Mac Meissner G Casey Jarvis G John Parry,,,,,
4356,5196187028,vanks,324,99,G Hideki Matsuyama G Sungjae Im G Jordan L. Smith G Mac Meissner G Benjamin James G Keita Nakajima,,,,,
4356,5196226780,Bellringers,324,99,G Maverick McNealy G Max Homa G Sam Stevens G Mac Meissner G Christiaan Bezuidenhout G Zachary Bauchou,,,,,
4356,5196574053,sodalime1969,324,99,G Maverick McNealy G Jackson Suber G Benjamin James G Stephan Jaeger G Casey Jarvis G Lee Hodges,,,,,
4356,5196665028,Minneapolice,324,99,G Maverick McNealy G Kurt Kitayama G Hideki Matsuyama G Patrick Rodgers G Andrew Putnam G Cameron Champ,,,,,
4356,5196724746,dklacaze,324,99,G Maverick McNealy G Jackson Suber G Jordan L. Smith G Sudarshan Yellamaraju G Stephan Jaeger G Taylor Moore,,,,,
4356,5196753553,Bmac98,324,99,G Hideki Matsuyama G Corey Conners G Max Homa G Benjamin James G Christiaan Bezuidenhout G Zachary Bauchou,,,,,
4356,5196755104,vidimichael3,324,99,G Hideki Matsuyama G Keith Mitchell G Corey Conners G Benjamin James G William Mouw G Joel Dahmen,,,,,
4356,5196815513,jj_mazzaro,324,99,G Keith Mitchell G Jackson Suber G Corey Conners G Benjamin James G William Mouw G Aaron Wise,,,,,
4356,5196829894,jimmyc80,324,99,G Pierceson Coody G Jackson Suber G Jordan L. Smith G Tony Finau G Sudarshan Yellamaraju G Kevin Yu,,,,,
4356,5196847207,khsaksol62,324,99,G Maverick McNealy G Max Homa G Benjamin James G Christiaan Bezuidenhout G Stephan Jaeger G Tom Hoge,,,,,
4356,5196866514,paceben7,324,99,G Jake Knapp G Tom Kim G Max Homa G Sungjae Im G Christiaan Bezuidenhout G Davis Riley,,,,,
4375,5194583803,Fatal1ty67,324,98.5,G Pierceson Coody G Sungjae Im G Sam Stevens G Jordan L. Smith G Mac Meissner G Hao-Tong Li,,,,,
4375,5194705466,SCH79,324,98.5,G Hideki Matsuyama G Jackson Suber G Max Homa G Benjamin James G Stephan Jaeger G Taylor Moore,,,,,
4375,5194726978,jlund811,324,98.5,G Tom Kim G Doug Ghim G Max Homa G Jordan L. Smith G Chris Kirk G Neal Shipley,,,,,
4375,5195382197,thrtyftj,324,98.5,G Scottie Scheffler G Aldrich Potgieter G Stephan Jaeger G Luke Clanton G Erik Van Rooyen G Nick Dunlap,,,,,
4375,5195427067,bhucks83,324,98.5,G Scottie Scheffler G Doug Ghim G Takumi Kanaya G Cameron Champ G Stefano Mazzoli G Davis Riley,,,,,
4375,5195657156,mikewoh,324,98.5,G Kurt Kitayama G Doug Ghim G Jordan L. Smith G Mac Meissner G William Mouw G Casey Jarvis,,,,,
4375,5195737072,kluther18,324,98.5,G Maverick McNealy G Corey Conners G Max Homa G Benjamin James G Brian Harman G Keita Nakajima,,,,,
4375,5195806797,hoyas22,324,98.5,G Maverick McNealy G Max Homa G Sam Stevens G Mac Meissner G Sudarshan Yellamaraju G Andrew Putnam,,,,,
4375,5196004653,penguin.77,324,98.5,G Kurt Kitayama G Hideki Matsuyama G Corey Conners G Brian Harman G Casey Jarvis G Patrick Rodgers,,,,,
4375,5196025655,kcflopshot,324,98.5,G Tom Kim G Max Homa G Sam Stevens G Mac Meissner G Benjamin James G William Mouw,,,,,
4375,5196059019,rharker,324,98.5,G Pierceson Coody G Jackson Suber G Max Homa G Mac Meissner G Benjamin James G Zachary Bauchou,,,,,
4375,5196200101,DigitalDreams,324,98.5,G Maverick McNealy G Hideki Matsuyama G Doug Ghim G Corey Conners G Ben Silverman G Hank Lebioda,,,,,
4375,5196214662,jkline_12,324,98.5,G Hideki Matsuyama G Keith Mitchell G Max Homa G Johnny Keefer G Michael Kim G Zachary Bauchou,,,,,
4375,5196292227,Torobulls,324,98.5,G Hideki Matsuyama G Tom Kim G Corey Conners G Christiaan Bezuidenhout G Ricky Castillo G Patrick Rodgers,,,,,
4375,5196318142,kacywc,324,98.5,G Hideki Matsuyama G Max Homa G Sam Stevens G Mac Meissner G Benjamin James G Zachary Bauchou,,,,,
4375,5196383037,skolla,324,98.5,G Keith Mitchell G Corey Conners G Sam Stevens G Mac Meissner G Benjamin James G Ricky Castillo,,,,,
4375,5196462300,dblc,324,98.5,G Doug Ghim G Corey Conners G Sungjae Im G Sam Stevens G Tony Finau G Lee Hodges,,,,,
4375,5196545980,Sawyer77,324,98.5,G Hideki Matsuyama G Jackson Suber G Tony Finau G Benjamin James G Taylor Pendrith G Zachary Bauchou,,,,,
4375,5196597157,TheWaynerd,324,98.5,G Maverick McNealy G Hideki Matsuyama G Tom Kim G John Parry G Austin Eckroat G Takumi Kanaya,,,,,
4375,5196866143,benjash,324,98.5,G Hideki Matsuyama G Tom Kim G Corey Conners G Christiaan Bezuidenhout G Ricky Castillo G Patrick Rodgers,,,,,
4375,5196872424,DrakeAndBake209,324,98.5,G Kurt Kitayama G Jackson Suber G Tony Finau G Benjamin James G Johnny Keefer G Aaron Wise,,,,,
4375,5195029249,rordog27,270,98.5,G Gary Woodland G Max Homa G Sungjae Im G Tony Finau G Benjamin James G Jason Day,,,,,
4397,5194624854,owenkoivisto,324,98,G Maverick McNealy G Keith Mitchell G Max Homa G Jordan L. Smith G William Mouw G Davis Chatfield,,,,,
4397,5194764129,BennyHogan,324,98,G Tom Kim G Pierceson Coody G Doug Ghim G Tony Finau G Michael Kim G Mackenzie Hughes,,,,,
4397,5195029243,Tfusco86,324,98,G Jake Knapp G Tom Kim G Max Homa G Sungjae Im G William Mouw G Aaron Wise,,,,,
4397,5195110973,cedric31,324,98,G Corey Conners G Max Homa G Sam Stevens G Jordan L. Smith G Benjamin James G Christiaan Bezuidenhout,,,,,
4397,5195239002,Sullys_1959,324,98,G Hideki Matsuyama G Pierceson Coody G Sam Stevens G Mac Meissner G Kevin Yu G Casey Jarvis,,,,,
4397,5195518676,Bornmobster89,324,98,G Tom Kim G Jackson Suber G Max Homa G Benjamin James G Johnny Keefer G Ricky Castillo,,,,,
4397,5195564419,The_O_One,324,98,G Kurt Kitayama G Max Homa G Sam Stevens G Tony Finau G Christiaan Bezuidenhout G Matt Kuchar,,,,,
4397,5195785134,IBGOOD,324,98,G Doug Ghim G Jackson Suber G Corey Conners G Max Homa G Mac Meissner G David Lipsky,,,,,
4397,5195894185,elmcgill,324,98,G Maverick McNealy G Kurt Kitayama G Tony Finau G Benjamin James G Christiaan Bezuidenhout G Brannon Fahrny,,,,,
4397,5196039720,bdschultheis,324,98,G Maverick McNealy G Max Homa G Sungjae Im G Sam Stevens G William Mouw G Matti Schmid,,,,,
4397,5196146866,rosweet1,324,98,G Kurt Kitayama G Corey Conners G Sungjae Im G Benjamin James G Johnny Keefer G Preston Stout,,,,,
4397,5196219540,bkemp321,324,98,G Maverick McNealy G Jackson Suber G Max Homa G Johnny Keefer G Casey Jarvis G Keita Nakajima,,,,,
4397,5196302385,BIG_O_52,324,98,G Hideki Matsuyama G Pierceson Coody G Sungjae Im G Sudarshan Yellamaraju G Brian Harman G Ricky Castillo,,,,,
4397,5196468132,Wallyb3,324,98,G Tom Kim G Corey Conners G Max Homa G Sungjae Im G Rasmus Højgaard G Brian Harman,,,,,
4397,5196708313,cbrubeck1,324,98,G Hideki Matsuyama G Corey Conners G Max Homa G Sam Stevens G Ricky Castillo G John Parry,,,,,
4397,5196794387,gkskimou27,324,98,G Pierceson Coody G Doug Ghim G Jackson Suber G Corey Conners G William Mouw G Aaron Wise,,,,,
4413,5194642993,SkipMcCarthy,324,97.5,G Keith Mitchell G Doug Ghim G Corey Conners G Tony Finau G Stephan Jaeger G A.J. Ewart,,,,,
4413,5194837240,Markshoot68,324,97.5,G Jake Knapp G Tom Kim G Jordan L. Smith G Tony Finau G Aldrich Potgieter G Brian Harman,,,,,
4413,5194922564,dogboy3485,324,97.5,G Maverick McNealy G Keith Mitchell G Max Homa G Rasmus Højgaard G Aldrich Potgieter G Tom Hoge,,,,,
4413,5195105052,oakes007,324,97.5,G Maverick McNealy G Corey Conners G Sungjae Im G Mac Meissner G Christiaan Bezuidenhout G Tom Hoge,,,,,
4413,5195740397,DonVictors,324,97.5,G Maverick McNealy G Doug Ghim G Max Homa G Jordan L. Smith G Zac Blair G Austin Eckroat,,,,,
4413,5195795486,Stunners,324,97.5,G Hideki Matsuyama G Jackson Suber G Max Homa G Mac Meissner G Johnny Keefer G Austin Eckroat,,,,,
4413,5195890667,Perscheid,324,97.5,G Tom Kim G Corey Conners G Sungjae Im G Sam Stevens G Aldrich Potgieter G Brian Harman,,,,,
4413,5195920339,BobSA903,324,97.5,G Keith Mitchell G Tom Kim G Sungjae Im G Christiaan Bezuidenhout G Johnny Keefer G Patrick Rodgers,,,,,
4413,5195931397,dsdaniels08,324,97.5,G Pierceson Coody G Doug Ghim G Corey Conners G Mac Meissner G Benjamin James G A.J. Ewart,,,,,
4413,5196017561,dfreyman,324,97.5,G Tom Kim G Pierceson Coody G Sungjae Im G Sam Stevens G Ricky Castillo G Casey Jarvis,,,,,
4413,5196124517,JMoneyMakerJones,324,97.5,G Hideki Matsuyama G Corey Conners G Sungjae Im G Sudarshan Yellamaraju G Christiaan Bezuidenhout G Casey Jarvis,,,,,
4413,5196217438,engelg,324,97.5,G Keith Mitchell G Tom Kim G Corey Conners G Mac Meissner G Casey Jarvis G Max McGreevy,,,,,
4413,5196267577,tplmiz23,324,97.5,G Maverick McNealy G Kurt Kitayama G Tom Kim G Casey Jarvis G Max McGreevy G Brice Garnett,,,,,
4413,5196408317,j2fas4u,324,97.5,G Kurt Kitayama G Corey Conners G Sungjae Im G Jordan L. Smith G Casey Jarvis G John Parry,,,,,
4413,5196588659,DennyJ44,324,97.5,G Maverick McNealy G Keith Mitchell G Christiaan Bezuidenhout G Johnny Keefer G Brian Harman G Ricky Castillo,,,,,
4413,5196659878,Benhiggi,324,97.5,G Kurt Kitayama G Hideki Matsuyama G Max Homa G Benjamin James G Casey Jarvis G Aaron Wise,,,,,
4413,5196800239,jayboo,324,97.5,G Hideki Matsuyama G Tom Kim G Jackson Suber G Aldrich Potgieter G Taylor Pendrith G Patrick Rodgers,,,,,
4413,5196848377,luther1110,324,97.5,G Tom Kim G Jackson Suber G Sungjae Im G Tony Finau G Rasmus Højgaard G Steven Fisk,,,,,
4431,5194696485,Tiguy3321,324,97,G Maverick McNealy G Hideki Matsuyama G Sungjae Im G Sam Stevens G Karl Vilips G David Lipsky,,,,,
4431,5194758025,xxoltshibxx,324,97,G Jake Knapp G Corey Conners G Sungjae Im G Tony Finau G Max Greyserman G Kevin Yu,,,,,
4431,5194778764,gcarlson51,324,97,G Maverick McNealy G Tom Kim G Doug Ghim G John Parry G Max McGreevy G Kris Ventura,,,,,
4431,5194817025,OpenBet,324,97,G Tom Kim G Doug Ghim G Tony Finau G Mac Meissner G Christiaan Bezuidenhout G Casey Jarvis,,,,,
4431,5194871810,jlpaurus,324,97,G Pierceson Coody G Doug Ghim G Corey Conners G Sudarshan Yellamaraju G Johnny Keefer G Taylor Pendrith,,,,,
4431,5195103261,sonofjarrell,324,97,G Keith Mitchell G Tom Kim G Pierceson Coody G Corey Conners G Patrick Rodgers G Cameron Davis,,,,,
4431,5195493553,ObiRyan,324,97,G Kurt Kitayama G Max Homa G Sungjae Im G Tony Finau G Rasmus Højgaard G Joel Dahmen,,,,,
4431,5195529002,rharmon,324,97,G Maverick McNealy G Hideki Matsuyama G Sam Stevens G Stephan Jaeger G Ricky Castillo G John Parry,,,,,
4431,5195648220,agray19873,324,97,G Hideki Matsuyama G Keith Mitchell G Sam Stevens G Benjamin James G Ricky Castillo G Patrick Rodgers,,,,,
4431,5196099164,TonyTheTiger710,324,97,G Hideki Matsuyama G Jake Knapp G Tony Finau G Sudarshan Yellamaraju G Ricky Castillo G Casey Jarvis,,,,,
4431,5196106514,jrveurink,324,97,G Maverick McNealy G Keith Mitchell G Mac Meissner G Max Greyserman G William Mouw G Taylor Moore,,,,,
4431,5196129394,TY54321,324,97,G Maverick McNealy G Jake Knapp G Mac Meissner G Max Greyserman G Steven Fisk G Max McGreevy,,,,,
4431,5196357939,daldi,324,97,G Hideki Matsuyama G Doug Ghim G Corey Conners G Casey Jarvis G Beau Hossler G Preston Stout,,,,,
