Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
149,5208282414,hambazaza (110/150),344,205.5,G Hideki Matsuyama G Ryan Gerard G Tom Kim G Doug Ghim G Beau Hossler G Mackenzie Hughes,,Cooper Hrabak,G,0.00%,3
149,5208094911,Lightsout242 (107/150),340,205.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Sungjae Im G Sahith Theegala G Denny McCarthy,,Garrick Higgo,G,0.00%,0
149,5209110341,wmgilpin (72/150),339,205.5,G Tom Kim G Ben Griffin G Keegan Bradley G Davis Thompson G Emiliano Grillo G Beau Hossler,,,,,
149,5209334219,SweetMayo1928 (5/150),336,205.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Ben Kohles G Sahith Theegala G Matthew McCarty,,,,,
149,5207867799,eln195 (135/150),334,205.5,G Cameron Young G Tom Kim G Brian Harman G Doug Ghim G Jackson Suber G Beau Hossler,,,,,
149,5208913545,krucker07 (137/150),334,205.5,G Hideki Matsuyama G Alex Fitzpatrick G Davis Thompson G Doug Ghim G Sungjae Im G Billy Horschel,,,,,
149,5209249992,btemp10 (57/150),334,205.5,G Hideki Matsuyama G Tom Kim G Michael Brennan G Doug Ghim G Jordan L. Smith G Kevin Yu,,,,,
156,5209221657,jquillen (57/150),350,205,G Jackson Koivun G Ben Griffin G Doug Ghim G Christiaan Bezuidenhout G Benjamin James G Beau Hossler,,,,,
156,5207620334,kcweir1087 (52/150),336,205,G Justin Thomas G Tom Kim G Davis Thompson G Doug Ghim G Sungjae Im G Lee Hodges,,,,,
156,5209292061,dakdakgoose (15/150),336,205,G Cameron Young G Justin Thomas G Brian Harman G Sahith Theegala G Kevin Yu G Beau Hossler,,,,,
156,5209569307,isaakuerickson (24/150),336,205,G Cameron Young G Justin Thomas G Doug Ghim G Sungjae Im G Max McGreevy G Beau Hossler,,,,,
156,5208781437,Rayvenz (125/150),334,205,G Cameron Young G Justin Thomas G Doug Ghim G Sahith Theegala G Denny McCarthy G Zac Blair,,,,,
156,5209493716,Dan06712 (38/80),334,205,G Ryan Gerard G Tom Kim G Davis Thompson G Doug Ghim G Sungjae Im G Jordan L. Smith,,,,,
156,5208676649,agrazz (68/150),333,205,G Cameron Young G Alex Fitzpatrick G Michael Brennan G Davis Thompson G Beau Hossler G A.J. Ewart,,,,,
156,5209531127,hall-d (24/62),328,205,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Doug Ghim G Christiaan Bezuidenhout G Denny McCarthy,,,,,
164,5207198690,TAltland (108/150),341,204.5,G Jackson Koivun G Ben Griffin G Davis Thompson G Keith Mitchell G Jordan L. Smith G Beau Hossler,,,,,
164,5209768402,H062 (5/27),331,204.5,G Tom Kim G Ben Griffin G Maverick McNealy G Michael Brennan G Rico Hoey G Beau Hossler,,,,,
164,5209445976,vertabrae (22/25),328,204.5,G Justin Thomas G Tom Kim G Davis Thompson G Doug Ghim G Sungjae Im G Jackson Suber,,,,,
164,5209610631,kytyvince (25/27),328,204.5,G Tom Kim G Maverick McNealy G Alex Fitzpatrick G Doug Ghim G Ben Kohles G Jordan L. Smith,,,,,
168,5209444344,mtschmidt84 (85/150),342,204,G Justin Thomas G Tom Kim G Davis Thompson G Keith Mitchell G Eric Cole G Sahith Theegala,,,,,
168,5207951511,TheBigOuch (133/150),337,204,G Hideki Matsuyama G Justin Thomas G Ben Griffin G Jordan L. Smith G Bud Cauley G Beau Hossler,,,,,
168,5209470270,LinkSinc (7/150),336,204,G Cameron Young G Hideki Matsuyama G Aaron Rai G Sahith Theegala G Beau Hossler G Matthew McCarty,,,,,
168,5207659188,mosioatunya (84/150),333,204,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Michael Kim G Beau Hossler,,,,,
168,5208747521,mattr91 (77/150),333,204,G Justin Thomas G Tom Kim G Davis Thompson G Sungjae Im G Bud Cauley G Benjamin James,,,,,
168,5208859955,Eric080 (24/150),333,204,G Justin Thomas G Tom Kim G Davis Thompson G Mac Meissner G Jordan L. Smith G Benjamin James,,,,,
168,5208960950,mertqq40 (6/10),333,204,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Michael Kim G Beau Hossler,,,,,
168,5209504661,jw1984 (30/30),333,204,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Michael Kim G Beau Hossler,,,,,
168,5209409851,dlmurray24 (141/150),332,204,G Cameron Young G Davis Thompson G Sungjae Im G Ben Kohles G Eric Cole G Beau Hossler,,,,,
168,5209505387,Amenrabuck (115/150),332,204,G Cameron Young G Davis Thompson G Sungjae Im G Ben Kohles G Eric Cole G Beau Hossler,,,,,
168,5208800605,cjharden (2/2),328,204,G Cameron Young G Aaron Rai G Alex Fitzpatrick G Doug Ghim G Zac Blair G Beau Hossler,,,,,
168,5208964822,WackyUncle (39/150),328,204,G Tom Kim G Maverick McNealy G Alex Fitzpatrick G Doug Ghim G Sungjae Im G Jordan L. Smith,,,,,
168,5208964823,WackyUncle (40/150),328,204,G Tom Kim G Keegan Bradley G Davis Thompson G Mac Meissner G Doug Ghim G Jordan L. Smith,,,,,
181,5209292086,dakdakgoose (40/150),345,203.5,G Cameron Young G Ben Griffin G Alex Fitzpatrick G Eric Cole G Sahith Theegala G Beau Hossler,,,,,
181,5207234748,pissontheliberals (45/150),343,203.5,G Cameron Young G Ben Griffin G Davis Thompson G Doug Ghim G Ryo Hisatsune G Beau Hossler,,,,,
181,5208158760,slpendy (7/150),340,203.5,G Cameron Young G Tom Kim G Keith Mitchell G Sahith Theegala G Jason Day G Beau Hossler,,,,,
181,5209444311,mtschmidt84 (52/150),340,203.5,G Hideki Matsuyama G Tom Kim G Brooks Koepka G Doug Ghim G Ben Kohles G Sahith Theegala,,,,,
181,5207758179,flashy84 (18/150),337,203.5,G Cameron Young G Keegan Bradley G Davis Thompson G Doug Ghim G Benjamin James G Kevin Yu,,,,,
181,5209292101,dakdakgoose (55/150),332,203.5,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Christiaan Bezuidenhout G Emiliano Grillo G Beau Hossler,,,,,
181,5207280755,SeasickSailor (124/150),330,203.5,G Ryan Gerard G Tom Kim G Davis Thompson G Harris English G Bud Cauley G Beau Hossler,,,,,
181,5208893482,kyleboneski (70/150),330,203.5,G Hideki Matsuyama G Tom Kim G Brooks Koepka G Harris English G Denny McCarthy G Beau Hossler,,,,,
181,5208859965,Eric080 (34/150),328,203.5,G Justin Thomas G Tom Kim G Davis Thompson G Keith Mitchell G Jordan L. Smith G Bud Cauley,,,,,
181,5208964854,WackyUncle (71/150),328,203.5,G Tom Kim G Alex Fitzpatrick G Davis Thompson G Mac Meissner G Doug Ghim G Sungjae Im,,,,,
191,5208318723,Flamingos12 (10/150),340,203,G Hideki Matsuyama G Tom Kim G Brooks Koepka G Doug Ghim G Sungjae Im G Sahith Theegala,,,,,
191,5209787554,winnie196 (4/5),340,203,G Hideki Matsuyama G Tom Kim G Brooks Koepka G Doug Ghim G Sungjae Im G Sahith Theegala,,,,,
191,5207834764,BucNasty27 (144/150),334,203,G Hideki Matsuyama G Alex Fitzpatrick G Davis Thompson G Mac Meissner G Doug Ghim G Jordan L. Smith,,,,,
191,5208152977,KoryC (3/150),334,203,G Hideki Matsuyama G Alex Fitzpatrick G Davis Thompson G Mac Meissner G Doug Ghim G Jordan L. Smith,,,,,
191,5208254348,dexterthepug (127/150),334,203,G Hideki Matsuyama G Alex Fitzpatrick G Davis Thompson G Doug Ghim G Sungjae Im G Bud Cauley,,,,,
191,5209784543,davidmarchorn (55/150),334,203,G Hideki Matsuyama G Alex Fitzpatrick G Davis Thompson G Mac Meissner G Doug Ghim G Jordan L. Smith,,,,,
191,5208775113,curly82 (72/108),330,203,G Davis Thompson G Bud Cauley G Sahith Theegala G Kevin Yu G Rico Hoey G Kevin Roy,,,,,
191,5207250250,mkirwin12 (15/150),328,203,G Cameron Young G Justin Thomas G Davis Thompson G Doug Ghim G Jackson Suber G Matti Schmid,,,,,
191,5207964872,Kenmasters7 (36/150),328,203,G Tom Kim G Aaron Rai G Davis Thompson G Doug Ghim G Ben Kohles G Bud Cauley,,,,,
191,5209342270,DLP4412 (45/150),328,203,G Cameron Young G Tom Kim G Mac Meissner G Doug Ghim G J.T. Poston G Beau Hossler,,,,,
191,5209584531,countrygirl617 (9/10),324,203,G Justin Thomas G Tom Kim G Aaron Rai G Davis Thompson G Marco Penge G Beau Hossler,,,,,
202,5209780132,jamesdon14 (53/150),344,202.5,G Justin Thomas G Ben Griffin G Alex Fitzpatrick G Doug Ghim G Jordan L. Smith G Benjamin James,,,,,
202,5207584105,tour24 (37/50),340,202.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Keith Mitchell G Sungjae Im G Sahith Theegala,,,,,
202,5209409852,dlmurray24 (142/150),336,202.5,G Hideki Matsuyama G Alex Fitzpatrick G Davis Thompson G Alex Noren G Ben Kohles G Beau Hossler,,,,,
202,5208638357,ynot4greg21 (75/150),334,202.5,G Ryan Gerard G Tom Kim G Davis Thompson G Doug Ghim G Jordan L. Smith G Ricky Castillo,,,,,
202,5209369634,Mistermer (34/150),332,202.5,G Cameron Young G Maverick McNealy G Alex Fitzpatrick G Jordan L. Smith G Eric Cole G Beau Hossler,,,,,
202,5209540374,nsteinwart (48/150),332,202.5,G Cameron Young G Maverick McNealy G Alex Fitzpatrick G Jordan L. Smith G Emiliano Grillo G Beau Hossler,,,,,
202,5208980780,jnavarro2590 (130/150),328,202.5,G Tom Kim G Maverick McNealy G Davis Thompson G Doug Ghim G Sungjae Im G Jackson Suber,,,,,
202,5209716274,goaliman12 (14/150),328,202.5,G Cameron Young G Aaron Rai G Harris English G Doug Ghim G Jordan L. Smith G Beau Hossler,,,,,
202,5208292609,StoveFandrick (34/150),324,202.5,G Justin Thomas G Tom Kim G Michael Brennan G Davis Thompson G Jordan L. Smith G Matthew McCarty,,,,,
202,5209371715,Reboot78 (96/150),324,202.5,G Tom Kim G Aaron Rai G Alex Fitzpatrick G Jordan L. Smith G J.T. Poston G Beau Hossler,,,,,
212,5209504789,ejoeding (1/150),353,202,G Cameron Young G Hideki Matsuyama G Doug Ghim G Blades Brown G Benjamin James G Beau Hossler,,,,,
212,5208529454,juliog23 (105/150),336,202,G Hideki Matsuyama G Ryan Gerard G Davis Thompson G Harris English G Denny McCarthy G Beau Hossler,,,,,
212,5209253400,nagasai (35/112),336,202,G Jackson Koivun G Hideki Matsuyama G Tom Kim G Billy Horschel G Kevin Yu G Beau Hossler,,,,,
212,5207951523,TheBigOuch (145/150),334,202,G Justin Thomas G Ryan Gerard G Mac Meissner G Doug Ghim G Sungjae Im G Beau Hossler,,,,,
212,5208834798,jdebartolo (132/150),334,202,G Cameron Young G Davis Thompson G Blades Brown G Ben Kohles G Denny McCarthy G Beau Hossler,,,,,
212,5207350249,calmextex (142/150),332,202,G Justin Thomas G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Doug Ghim G Jackson Suber,,,,,
212,5207536405,tkineavy1211 (103/150),332,202,G Justin Thomas G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Doug Ghim G Jackson Suber,,,,,
212,5208072726,2briar (18/25),332,202,G Cameron Young G Tom Kim G Keith Mitchell G Doug Ghim G Jordan L. Smith G Billy Horschel,,,,,
212,5208627998,jkat2016 (79/150),332,202,G Justin Thomas G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Doug Ghim G Jackson Suber,,,,,
212,5208840072,jlee7337 (3/18),332,202,G Justin Thomas G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Doug Ghim G Jackson Suber,,,,,
212,5208923716,PiReZ (66/150),332,202,G Justin Thomas G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Doug Ghim G Jackson Suber,,,,,
212,5209162754,PurplePain42 (86/150),332,202,G Justin Thomas G Alex Fitzpatrick G Davis Thompson G Keith Mitchell G Doug Ghim G Jackson Suber,,,,,
212,5207234793,pissontheliberals (90/150),330,202,G Hideki Matsuyama G Tom Kim G Davis Thompson G Harris English G Christiaan Bezuidenhout G Beau Hossler,,,,,
212,5209445634,vertabrae (21/25),328,202,G Justin Thomas G Tom Kim G Davis Thompson G Doug Ghim G Ben Kohles G Christiaan Bezuidenhout,,,,,
212,5209531133,hall-d (30/62),328,202,G Cameron Young G Alex Fitzpatrick G Davis Thompson G Doug Ghim G Jordan L. Smith G Kris Ventura,,,,,
227,5207758165,flashy84 (4/150),346,201.5,G Hideki Matsuyama G Ryan Gerard G Davis Thompson G Doug Ghim G Sungjae Im G Sahith Theegala,,,,,
227,5209611859,worldchamp13 (96/150),338,201.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Doug Ghim G Matt Wallace G Denny McCarthy,,,,,
227,5208996019,Quake211 (42/150),337,201.5,G Jackson Koivun G Ben Griffin G Alex Fitzpatrick G Denny McCarthy G Billy Horschel G Beau Hossler,,,,,
227,5209727407,Rizman (3/4),334,201.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Jordan L. Smith G Bud Cauley G Denny McCarthy,,,,,
227,5208839455,steel_66 (127/150),330,201.5,G Hideki Matsuyama G Tom Kim G Alex Fitzpatrick G Jordan L. Smith G Denny McCarthy G Kevin Yu,,,,,
227,5209505393,Amenrabuck (121/150),330,201.5,G Hideki Matsuyama G Tom Kim G Davis Thompson G Ben Kohles G Bud Cauley G Denny McCarthy,,,,,
227,5208124599,Steak318 (94/150),328,201.5,G Justin Thomas G Tom Kim G Davis Thompson G Doug Ghim G Sungjae Im G Christiaan Bezuidenhout,,,,,
227,5208674198,Fitzou88 (43/150),328,201.5,G Justin Thomas G Tom Kim G Alex Fitzpatrick G Doug Ghim G Sungjae Im G Billy Horschel,,,,,
235,5209140922,jmck017 (38/150),345,201,G Hideki Matsuyama G Justin Thomas G Sungjae Im G Jordan L. Smith G Benjamin James G Sahith Theegala,,,,,
235,5209770812,hondizzle (124/150),345,201,G Jackson Koivun G Justin Thomas G Davis Thompson G Doug Ghim G Sahith Theegala G Brandt Snedeker,,,,,
235,5207437787,mbradfor (19/150),341,201,G Cameron Young G Hideki Matsuyama G Doug Ghim G Ben Kohles G Alex Smalley G Beau Hossler,,,,,
235,5208238472,kbull25 (74/150),341,201,G Jackson Koivun G Ben Griffin G Davis Thompson G Doug Ghim G J.T. Poston G Beau Hossler,,,,,
235,5208860132,Eric080 (148/150),340,201,G Tom Kim G Ben Griffin G Alex Fitzpatrick G Davis Thompson G Benjamin James G Billy Horschel,,,,,
235,5209241999,vargas_63 (54/150),340,201,G Hideki Matsuyama G Maverick McNealy G Keegan Bradley G Doug Ghim G Jordan L. Smith G Sahith Theegala,,,,,
235,5208638292,ynot4greg21 (10/150),332,201,G Cameron Young G Tom Kim G Davis Thompson G J.T. Poston G Emiliano Grillo G Beau Hossler,,,,,
235,5209233561,smoothowen (86/150),328,201,G Cameron Young G Davis Thompson G Mac Meissner G Jordan L. Smith G Beau Hossler G Andrew Putnam,,,,,
243,5209569382,isaakuerickson (99/150),345,200.5,G Cameron Young G Aaron Rai G Doug Ghim G Benjamin James G Ryo Hisatsune G Beau Hossler,,,,,
243,5209545752,mill2lat (2/2),344,200.5,G Hideki Matsuyama G Tom Kim G Michael Brennan G Davis Thompson G Sahith Theegala G Lee Hodges,,,,,
243,5208124549,Steak318 (44/150),337,200.5,G Cameron Young G Tom Kim G Doug Ghim G Ben Kohles G Bud Cauley G Benjamin James,,,,,
243,5209027488,TT8607 (86/150),337,200.5,G Cameron Young G Maverick McNealy G Keith Mitchell G Christiaan Bezuidenhout G Benjamin James G Beau Hossler,,,,,
243,5209501296,DDev32 (9/150),337,200.5,G Cameron Young G Tom Kim G Doug Ghim G Ben Kohles G Bud Cauley G Benjamin James,,,,,
243,5209099416,paydirtman (23/150),334,200.5,G Tom Kim G Brooks Koepka G Davis Thompson G Alex Noren G Doug Ghim G Jordan L. Smith,,,,,
243,5209233564,smoothowen (89/150),334,200.5,G Hideki Matsuyama G Davis Thompson G Jordan L. Smith G Beau Hossler G Andrew Putnam G Lanto Griffin,,,,,
243,5209661254,Cookoo (34/150),334,200.5,G Cameron Young G Hideki Matsuyama G Keith Mitchell G Ben Kohles G Jordan L. Smith G Beau Hossler,,,,,
243,5207350164,calmextex (57/150),333,200.5,G Cameron Young G Justin Thomas G Davis Thompson G Bud Cauley G Johnny Keefer G Beau Hossler,,,,,
243,5209050882,spete000 (2/20),333,200.5,G Cameron Young G Justin Thomas G Davis Thompson G Bud Cauley G Johnny Keefer G Beau Hossler,,,,,
243,5209106754,The__Beast (18/150),333,200.5,G Tom Kim G Keegan Bradley G Alex Fitzpatrick G Davis Thompson G Bud Cauley G Benjamin James,,,,,
243,5207747489,crowandthrow (96/150),328,200.5,G Cameron Young G Tom Kim G Davis Thompson G Doug Ghim G Rico Hoey G Ricky Castillo,,,,,
243,5208839407,steel_66 (79/150),328,200.5,G Tom Kim G Davis Thompson G Mac Meissner G Doug Ghim G Jordan L. Smith G Rasmus Neergaard-Petersen,,,,,
243,5209363619,JLong456 (111/150),328,200.5,G Cameron Young G Alex Fitzpatrick G Michael Brennan G Doug Ghim G Billy Horschel G Matti Schmid,,,,,
243,5207196634,rzaroch36 (46/110),324,200.5,G Cameron Young G Maverick McNealy G Davis Thompson G Jordan L. Smith G Denny McCarthy G Kevin Yu,,,,,
243,5208995002,MJDLC (69/150),324,200.5,G Cameron Young G Justin Thomas G Tom Kim G Sungjae Im G Beau Hossler G Davis Chatfield,,,,,
259,5209798419,joresendez (7/7),345,200,G Hideki Matsuyama G Ryan Gerard G Tom Kim G Christiaan Bezuidenhout G Benjamin James G Beau Hossler,,,,,
259,5209342348,DLP4412 (123/150),344,200,G Justin Thomas G Tom Kim G Davis Thompson G Doug Ghim G Eric Cole G Emiliano Grillo,,,,,
259,5209567457,outlaws745 (17/21),343,200,G Justin Thomas G Ryan Gerard G Davis Thompson G Doug Ghim G Ben Kohles G Benjamin James,,,,,
259,5207758263,flashy84 (102/150),340,200,G Hideki Matsuyama G Justin Thomas G Davis Thompson G Keith Mitchell G Bud Cauley G Sahith Theegala,,,,,
259,5208753081,Brettmac38 (8/48),340,200,G Ryan Gerard G Tom Kim G Brooks Koepka G Brian Harman G Doug Ghim G Beau Hossler,,,,,
259,5207282871,gunner2632 (58/150),334,200,G Tom Kim G Keegan Bradley G Mac Meissner G Doug Ghim G Sahith Theegala G Rico Hoey,,,,,
259,5207555303,billymybob (3/4),334,200,G Justin Thomas G Tom Kim G Maverick McNealy G Doug Ghim G Sahith Theegala G Rasmus Neergaard-Petersen,,,,,
259,5207914523,NDIRISH13 (3/150),334,200,G Cameron Young G Hideki Matsuyama G Keith Mitchell G Sungjae Im G Jordan L. Smith G Beau Hossler,,,,,
259,5208119182,totototo (100/150),334,200,G Jackson Koivun G Tom Kim G Davis Thompson G Doug Ghim G Bud Cauley G Rico Hoey,,,,,
259,5208337950,fastbreak10 (20/150),334,200,G Cameron Young G Hideki Matsuyama G Harris English G Doug Ghim G Beau Hossler G Matthew McCarty,,,,,
259,5208877330,spears2013 (3/8),334,200,G Tom Kim G Alex Fitzpatrick G Davis Thompson G Mac Meissner G Blades Brown G Beau Hossler,,,,,
259,5209093091,DirkDiggler_863 (29/60),334,200,G Cameron Young G Justin Thomas G Doug Ghim G Jordan L. Smith G Christiaan Bezuidenhout G Sahith Theegala,,,,,
259,5207747511,crowandthrow (118/150),331,200,G Ben Griffin G Keegan Bradley G Alex Fitzpatrick G Michael Brennan G Jordan L. Smith G Beau Hossler,,,,,
259,5209469714,jdatlas (73/150),331,200,G Cameron Young G Ben Griffin G Davis Thompson G Christiaan Bezuidenhout G Kevin Yu G Beau Hossler,,,,,
259,5208890911,ticalwmu (5/30),330,200,G Justin Thomas G Ryan Gerard G Tom Kim G Ben Kohles G Beau Hossler G Matthew McCarty,,,,,
259,5208890925,ticalwmu (19/30),328,200,G Cameron Young G Aaron Rai G Davis Thompson G Doug Ghim G Jordan L. Smith G Billy Horschel,,,,,
259,5209055184,kbpeters32 (83/150),328,200,G Cameron Young G Aaron Rai G Davis Thompson G Doug Ghim G Jordan L. Smith G Billy Horschel,,,,,
259,5208107310,engelg (8/40),324,200,G Cameron Young G Tom Kim G Alex Fitzpatrick G Sungjae Im G Beau Hossler G Kris Ventura,,,,,
259,5208653560,chaddeek (36/102),324,200,G Cameron Young G Tom Kim G Alex Fitzpatrick G Sungjae Im G Beau Hossler G Kris Ventura,,,,,
259,5209287587,jeffmorris007 (20/50),324,200,G Cameron Young G Tom Kim G Alex Fitzpatrick G Sungjae Im G Beau Hossler G Kris Ventura,,,,,
259,5209393625,Byronn5 (111/150),324,200,G Cameron Young G Tom Kim G Alex Fitzpatrick G Sungjae Im G Beau Hossler G Kris Ventura,,,,,
259,5209504640,jw1984 (9/30),324,200,G Cameron Young G Tom Kim G Alex Fitzpatrick G Sungjae Im G Beau Hossler G Kris Ventura,,,,,
281,5209579607,The__Beast (99/150),343,199.5,G Cameron Young G Hideki Matsuyama G Doug Ghim G Jordan L. Smith G Bud Cauley G Benjamin James,,,,,
281,5208115758,helpthebear (1/143),339,199.5,G Cameron Young G Davis Thompson G Doug Ghim G Chris Kirk G Bud Cauley G Sahith Theegala,,,,,
281,5208361215,helpthebear (67/143),339,199.5,G Cameron Young G Davis Thompson G Doug Ghim G Chris Kirk G Bud Cauley G Sahith Theegala,,,,,
281,5209569352,isaakuerickson (69/150),337,199.5,G Cameron Young G Maverick McNealy G Davis Thompson G Doug Ghim G Benjamin James G Kris Ventura,,,,,
281,5209291183,12PackAbs (21/80),333,199.5,G Cameron Young G Justin Thomas G Doug Ghim G Ben Kohles G Nicolas Echavarria G Beau Hossler,,,,,
281,5209110376,wmgilpin (107/150),330,199.5,G Justin Thomas G Maverick McNealy G Alex Fitzpatrick G Michael Brennan G Sahith Theegala G Matti Schmid,,,,,
281,5209178830,grey31 (122/150),330,199.5,G Cameron Young G Hideki Matsuyama G Davis Thompson G Bud Cauley G Rasmus Neergaard-Petersen G Beau Hossler,,,,,
281,5208964829,WackyUncle (46/150),328,199.5,G Keegan Bradley G Alex Fitzpatrick G Davis Thompson G Doug Ghim G Ben Kohles G Bud Cauley,,,,,
281,5209348034,mcanderson2793 (13/60),328,199.5,G Cameron Young G Tom Kim G Mac Meissner G Keith Mitchell G Bud Cauley G Beau Hossler,,,,,
281,5209646857,nachwati (12/119),328,199.5,G Cameron Young G Tom Kim G Davis Thompson G Doug Ghim G Rico Hoey G Kris Ventura,,,,,
281,5209725807,nachwati (102/119),328,199.5,G Cameron Young G Tom Kim G Davis Thompson G Doug Ghim G Rico Hoey G Kris Ventura,,,,,
281,5209302366,Daleb2130 (130/150),324,199.5,G Justin Thomas G Aaron Rai G Alex Fitzpatrick G Davis Thompson G Jordan L. Smith G Denny McCarthy,,,,,
281,5209438674,smd10431 (3/10),324,199.5,G Cameron Young G Tom Kim G Davis Thompson G Ben Kohles G Denny McCarthy G Billy Horschel,,,,,
294,5207416393,asmall338 (5/5),350,199,G Ryan Gerard G Tom Kim G Davis Thompson G Doug Ghim G Alex Smalley G Benjamin James,,,,,
294,5208975743,BrianVT (21/28),350,199,G Hideki Matsuyama G Ben Griffin G Davis Thompson G Doug Ghim G Ben Kohles G Benjamin James,,,,,
294,5208338061,fastbreak10 (131/150),343,199,G Jackson Koivun G Maverick McNealy G Davis Thompson G Doug Ghim G Benjamin James G Matthew McCarty,,,,,
