Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
41994,5196091537,naugyhound (5/6),324,128,G Hideki Matsuyama G Jackson Suber G Tony Finau G Christiaan Bezuidenhout G Michael Brennan G Steven Fisk,,,,,
41994,5196093882,meat87 (2/4),324,128,G Scottie Scheffler G Kurt Kitayama G Zac Blair G Fabián Gómez G Jeremy Paul G Brannon Fahrny,,,,,
41994,5196106304,dlmurray24 (10/150),324,128,G Maverick McNealy G Kurt Kitayama G Rasmus Neergaard-Petersen G Davis Thompson G Rasmus Højgaard G Casey Jarvis,,,,,
41994,5196106557,bledsoe417 (14/15),324,128,G Jackson Suber G Corey Conners G Sam Stevens G Jordan L. Smith G Michael Brennan G Johnny Keefer,,,,,
41994,5196116811,vegasnu2 (42/150),324,128,G Maverick McNealy G Jackson Koivun G Sungjae Im G Mac Meissner G Brian Harman G Zac Blair,,,,,
41994,5196118378,NeenahNellie (75/150),324,128,G Maverick McNealy G Kurt Kitayama G Mac Meissner G William Mouw G Brian Harman G Jesper Svensson,,,,,
41994,5196118444,NeenahNellie (141/150),324,128,G Tom Kim G Jackson Koivun G Pierceson Coody G Aldrich Potgieter G Brian Harman G Casey Jarvis,,,,,
41994,5196121594,TexasShiner (60/150),324,128,G Hideki Matsuyama G Jackson Koivun G Sungjae Im G Max Greyserman G William Mouw G Stephan Jaeger,,,,,
41994,5196130146,datyoungreezy (20/150),324,128,G Scottie Scheffler G Garrick Higgo G Joel Dahmen G Cameron Champ G Vince Whaley G Lanto Griffin,,,,,
41994,5196130196,datyoungreezy (70/150),324,128,G Scottie Scheffler G Garrick Higgo G Joel Dahmen G Cameron Champ G Vince Whaley G Lanto Griffin,,,,,
41994,5196145347,bearcats594 (4/150),324,128,G Kurt Kitayama G Tom Kim G Corey Conners G Rasmus Neergaard-Petersen G Michael Kim G Max McGreevy,,,,,
41994,5196145467,bearcats594 (124/150),324,128,G Maverick McNealy G Corey Conners G Sam Stevens G Mac Meissner G Michael Brennan G Zac Blair,,,,,
41994,5196146934,MEP7811 (19/150),324,128,G Maverick McNealy G Kurt Kitayama G Michael Brennan G Johnny Keefer G Brian Harman G Mackenzie Hughes,,,,,
41994,5196147001,MEP7811 (86/150),324,128,G Hideki Matsuyama G Tom Kim G Mac Meissner G Michael Brennan G Steven Fisk G Michael Kim,,,,,
41994,5196147029,MEP7811 (114/150),324,128,G Maverick McNealy G Keith Mitchell G Jordan L. Smith G Casey Jarvis G Emiliano Grillo G Michael Kim,,,,,
41994,5196147048,MEP7811 (133/150),324,128,G Kurt Kitayama G Jake Knapp G Jackson Suber G Brian Harman G John Parry G Andrew Putnam,,,,,
41994,5196166489,ctomsak (100/150),324,128,G Kurt Kitayama G Corey Conners G Jordan L. Smith G Mac Meissner G Benjamin James G Lucas Glover,,,,,
41994,5196167290,Daleb2130 (80/150),324,128,G Kurt Kitayama G Corey Conners G Max Homa G Jordan L. Smith G Stephan Jaeger G Kevin Roy,,,,,
41994,5196167322,Daleb2130 (112/150),324,128,G Scottie Scheffler G Christiaan Bezuidenhout G Brian Harman G Nick Dunlap G Joe Highsmith G Ben Silverman,,,,,
41994,5196167636,Lightsout242 (19/150),324,128,G Scottie Scheffler G Casey Jarvis G Michael Kim G Andrew Putnam G Zac Blair G Joel Dahmen,,,,,
41994,5196167740,Lightsout242 (123/150),324,128,G Scottie Scheffler G Mac Meissner G Austin Smotherman G Kris Ventura G Chad Ramey G Davis Chatfield,,,,,
41994,5196168408,neuens7 (8/50),324,128,G Scottie Scheffler G Benjamin James G Zachary Bauchou G Zac Blair G Joel Dahmen G Lanto Griffin,,,,,
41994,5196168697,Arietes (57/150),324,128,G Scottie Scheffler G Aldrich Potgieter G Kevin Yu G Zac Blair G Tom Hoge G Tyler Duncan,,,,,
41994,5196169688,bakenshake (3/4),324,128,G Jackson Koivun G Doug Ghim G Jackson Suber G Mac Meissner G Benjamin James G Brandt Snedeker,,,,,
41994,5196179940,lamberry (34/40),324,128,G Maverick McNealy G Gary Woodland G Sam Stevens G Mac Meissner G Ricky Castillo G Zachary Bauchou,,,,,
41994,5196181066,djmado09 (32/150),324,128,G Keith Mitchell G Pierceson Coody G Corey Conners G Mac Meissner G Lucas Glover G Zachary Bauchou,,,,,
41994,5196189392,paydirtman (23/150),324,128,G Hideki Matsuyama G Keith Mitchell G Sungjae Im G Rasmus Neergaard-Petersen G Casey Jarvis G Billy Horschel,,,,,
41994,5196189468,paydirtman (99/150),324,128,G Maverick McNealy G Hideki Matsuyama G Doug Ghim G Jesper Svensson G Andrew Putnam G Austin Eckroat,,,,,
41994,5196189497,paydirtman (128/150),324,128,G Scottie Scheffler G Brian Harman G Mackenzie Hughes G Keita Nakajima G Kris Ventura G Tyler Duncan,,,,,
41994,5196213154,DDev32 (143/150),324,128,G Scottie Scheffler G Hao-Tong Li G Zecheng Dou G Andrew Putnam G Chris Kirk G Matt Kuchar,,,,,
41994,5196213158,DDev32 (147/150),324,128,G Hideki Matsuyama G Jackson Suber G Tony Finau G Johnny Keefer G Emiliano Grillo G Max McGreevy,,,,,
41994,5196223134,Worthy33 (71/150),324,128,G Jackson Koivun G Doug Ghim G Corey Conners G Jordan L. Smith G William Mouw G Andrew Putnam,,,,,
41994,5196223144,Worthy33 (81/150),324,128,G Scottie Scheffler G Casey Jarvis G Jesper Svensson G Matt Kuchar G Ryder Cowan G Paul Peterson,,,,,
41994,5196227989,Billnap (23/36),324,128,G Jackson Koivun G Corey Conners G Sungjae Im G Jordan L. Smith G Sudarshan Yellamaraju G Brian Harman,,,,,
41994,5196241203,jrexnis (114/150),324,128,G Scottie Scheffler G Aldrich Potgieter G John Parry G Zachary Bauchou G Billy Horschel G Brice Garnett,,,,,
41994,5196242488,mikecapp12 (34/69),324,128,G Scottie Scheffler G Christiaan Bezuidenhout G Mackenzie Hughes G Max McGreevy G Aaron Wise G Davis Chatfield,,,,,
41994,5196256741,Quake211 (106/150),324,128,G Jake Knapp G Max Homa G Sam Stevens G Mac Meissner G Michael Brennan G Casey Jarvis,,,,,
41994,5196257196,andarmac99 (26/150),324,128,G Hideki Matsuyama G Tom Kim G Doug Ghim G Jackson Suber G Zac Blair G Davis Chatfield,,,,,
41994,5196257285,andarmac99 (115/150),324,128,G Kurt Kitayama G Hideki Matsuyama G Tom Kim G John Parry G Preston Stout G Davis Chatfield,,,,,
41994,5196261148,pjl711 (16/30),324,128,G Scottie Scheffler G Casey Jarvis G Michael Kim G Max McGreevy G Denny McCarthy G Brice Garnett,,,,,
41994,5196261236,j6clark (5/8),324,128,G Keith Mitchell G Pierceson Coody G Tony Finau G Michael Brennan G Johnny Keefer G Davis Thompson,,,,,
41994,5196263264,Tavius87 (145/150),324,128,G Scottie Scheffler G Mac Meissner G John Parry G Preston Stout G Adam Svensson G Tyler Duncan,,,,,
41994,5196268427,thegreatzombino (15/17),324,128,G Keith Mitchell G Corey Conners G Max Homa G Mac Meissner G Steven Fisk G Emiliano Grillo,,,,,
41994,5196276368,Colonel420 (13/150),324,128,G Scottie Scheffler G Brian Harman G Casey Jarvis G Max McGreevy G Tom Hoge G Ben Silverman,,,,,
41994,5196276479,Colonel420 (124/150),324,128,G Scottie Scheffler G Mackenzie Hughes G Keita Nakajima G Zac Blair G Kris Ventura G Garrick Higgo,,,,,
41994,5196288429,LadsonFishburne (2/2),324,128,G Jake Knapp G Gary Woodland G Max Homa G Benjamin James G Brian Harman G Patrick Rodgers,,,,,
41994,5196291042,dnice37,324,128,G Jackson Koivun G Pierceson Coody G Jackson Suber G Max Homa G William Mouw G Aaron Wise,,,,,
41994,5196295293,kathski (3/3),324,128,G Doug Ghim G Gary Woodland G Corey Conners G Mac Meissner G Taylor Pendrith G Taylor Moore,,,,,
41994,5196297152,Byronn5 (77/150),324,128,G Maverick McNealy G Hideki Matsuyama G Max Homa G Johnny Keefer G Rico Hoey G Kevin Roy,,,,,
41994,5196297196,Byronn5 (121/150),324,128,G Scottie Scheffler G Michael Kim G Preston Stout G Keita Nakajima G Matthieu Pavon G Takumi Kanaya,,,,,
41994,5196297884,Fielder69 (27/150),324,128,G Gary Woodland G Corey Conners G Sungjae Im G Jordan L. Smith G Benjamin James G Lee Hodges,,,,,
41994,5196297925,Fielder69 (68/150),324,128,G Jackson Koivun G Sungjae Im G Mac Meissner G Benjamin James G Sudarshan Yellamaraju G Brian Harman,,,,,
41994,5196297934,Fielder69 (77/150),324,128,G Tom Kim G Corey Conners G Max Homa G Sungjae Im G William Mouw G Emiliano Grillo,,,,,
41994,5196312101,JRucker504 (24/150),324,128,G Hideki Matsuyama G Pierceson Coody G Jordan L. Smith G Benjamin James G Rasmus Neergaard-Petersen G Billy Horschel,,,,,
41994,5196312109,JRucker504 (32/150),324,128,G Tom Kim G Jackson Koivun G Sam Stevens G Mac Meissner G Benjamin James G Matt Kuchar,,,,,
41994,5196323182,Mase2428 (47/150),324,128,G Maverick McNealy G Corey Conners G Max Homa G Emiliano Grillo G Max McGreevy G Zac Blair,,,,,
41994,5196324911,dropindimes (13/30),324,128,G Doug Ghim G Gary Woodland G Sam Stevens G Benjamin James G Johnny Keefer G Steven Fisk,,,,,
41994,5196329655,b_kundrick (1/30),324,128,G Scottie Scheffler G Ricky Castillo G A.J. Ewart G Zac Blair G Austin Eckroat G Aaron Wise,,,,,
41994,5196332199,claykat (38/43),324,128,G Hideki Matsuyama G Jake Knapp G Doug Ghim G Kevin Yu G Lee Hodges G Rico Hoey,,,,,
41994,5196337452,joeknoke (25/150),324,128,G Scottie Scheffler G Kevin Yu G A.J. Ewart G Andrew Putnam G Zac Blair G Brandt Snedeker,,,,,
41994,5196337457,joeknoke (30/150),324,128,G Scottie Scheffler G Brian Harman G Michael Kim G Mackenzie Hughes G Zac Blair G Fabián Gómez,,,,,
41994,5196337480,joeknoke (53/150),324,128,G Scottie Scheffler G Aldrich Potgieter G Michael Kim G Jesper Svensson G Max McGreevy G Kensei Hirata,,,,,
41994,5196339180,72TheCitadelBulldogs (80/111),324,128,G Keith Mitchell G Jackson Koivun G Corey Conners G Johnny Keefer G Stephan Jaeger G Kevin Yu,,,,,
41994,5196340994,ero84 (4/12),324,128,G Kurt Kitayama G Hideki Matsuyama G Jackson Suber G Rasmus Neergaard-Petersen G Casey Jarvis G Cameron Champ,,,,,
41994,5196350131,BCrimson10 (18/150),324,128,G Kurt Kitayama G Keith Mitchell G Tom Kim G William Mouw G Keita Nakajima G Joel Dahmen,,,,,
41994,5196350213,BCrimson10 (100/150),324,128,G Maverick McNealy G Gary Woodland G Corey Conners G Christiaan Bezuidenhout G Stephan Jaeger G Michael Kim,,,,,
41994,5196353045,emkulu (3/4),324,128,G Hideki Matsuyama G Gary Woodland G Corey Conners G Johnny Keefer G Rasmus Højgaard G Taylor Pendrith,,,,,
41994,5196364761,runbirdierun (33/40),324,128,G Kurt Kitayama G Hideki Matsuyama G Jordan L. Smith G Michael Brennan G Johnny Keefer G Aaron Wise,,,,,
41994,5196364987,Bobby46 (3/4),324,128,G Kurt Kitayama G Tom Kim G Doug Ghim G Mac Meissner G Zac Blair G Tom Hoge,,,,,
41994,5196370086,tplmiz23 (115/150),324,128,G Scottie Scheffler G Brian Harman G Casey Jarvis G Andrew Putnam G Joel Dahmen G Jimmy Stanger,,,,,
41994,5196370099,tplmiz23 (128/150),324,128,G Scottie Scheffler G Benjamin James G Brian Harman G Andrew Putnam G Cameron Davis G Adam Svensson,,,,,
41994,5196374782,vargas_63 (95/150),324,128,G Scottie Scheffler G Aldrich Potgieter G Taylor Pendrith G Ricky Castillo G Austin Eckroat G Troy Merritt,,,,,
41994,5196380938,chazemclean (17/150),324,128,G Scottie Scheffler G Casey Jarvis G Michael Kim G Andrew Putnam G Zac Blair G Joel Dahmen,,,,,
41994,5196384981,LinkSinc (120/150),324,128,G Maverick McNealy G Jake Knapp G Jackson Suber G Aldrich Potgieter G Michael Kim G Jesper Svensson,,,,,
41994,5196385260,acekay1 (5/8),324,128,G Scottie Scheffler G Taylor Moore G Mackenzie Hughes G Lee Hodges G Tom Hoge G Stefano Mazzoli,,,,,
41994,5196394327,BenByers (20/50),324,128,G Jackson Koivun G Jackson Suber G Corey Conners G Benjamin James G Johnny Keefer G Mackenzie Hughes,,,,,
41994,5196396302,acekay1 (7/8),324,128,G Scottie Scheffler G Taylor Moore G Mackenzie Hughes G Lee Hodges G Tom Hoge G Stefano Mazzoli,,,,,
41994,5196398088,slugger21 (32/101),324,128,G Keith Mitchell G Gary Woodland G Tony Finau G Max Greyserman G Aldrich Potgieter G Austin Eckroat,,,,,
41994,5196403186,DraftMasterFlex (56/150),324,128,G Scottie Scheffler G William Mouw G Keita Nakajima G Zachary Bauchou G David Lipsky G Aaron Wise,,,,,
41994,5196403956,UltimateWin4 (95/150),324,128,G Maverick McNealy G Kurt Kitayama G Jordan L. Smith G Davis Thompson G Lee Hodges G Keita Nakajima,,,,,
41994,5196418427,Raymer17,324,128,G Jake Knapp G Jackson Suber G Max Homa G Tony Finau G Mac Meissner G Kevin Roy,,,,,
41994,5196423463,BSteelz34 (10/50),324,128,G Maverick McNealy G Jake Knapp G Sam Stevens G Davis Thompson G Rico Hoey G Hayden Springer,,,,,
41994,5196425858,chub-31 (6/10),324,128,G Maverick McNealy G Hideki Matsuyama G Keith Mitchell G Taylor Moore G Kevin Roy G Matthieu Pavon,,,,,
41994,5196429254,matergy (124/150),324,128,G Jackson Koivun G Pierceson Coody G Jackson Suber G Benjamin James G Johnny Keefer G Aaron Wise,,,,,
41994,5196436637,SweetMayo1928 (132/150),324,128,G Pierceson Coody G Doug Ghim G Gary Woodland G Tony Finau G Stephan Jaeger G A.J. Ewart,,,,,
41994,5196436695,wmgilpin (32/150),324,128,G Maverick McNealy G Jackson Suber G Sam Stevens G Rasmus Neergaard-Petersen G Davis Thompson G Ricky Castillo,,,,,
41994,5196436697,wmgilpin (34/150),324,128,G Maverick McNealy G Keith Mitchell G Christiaan Bezuidenhout G Michael Brennan G Johnny Keefer G Patrick Fishburn,,,,,
41994,5196436741,wmgilpin (78/150),324,128,G Hideki Matsuyama G Tom Kim G Max Homa G Rasmus Højgaard G Steven Fisk G Jesper Svensson,,,,,
41994,5196437493,lyeo91 (18/20),324,128,G Keith Mitchell G Tom Kim G Mac Meissner G Rasmus Neergaard-Petersen G Brian Harman G Andrew Putnam,,,,,
41994,5196439396,Horseplayer1975 (47/150),324,128,G Scottie Scheffler G Brian Harman G John Parry G Zac Blair G Karl Vilips G Brice Garnett,,,,,
41994,5196441663,beckerbird2009 (35/150),324,128,G Jackson Koivun G Doug Ghim G Corey Conners G Jordan L. Smith G Benjamin James G Joel Dahmen,,,,,
41994,5196441771,beckerbird2009 (143/150),324,128,G Jackson Koivun G Doug Ghim G Corey Conners G Jordan L. Smith G William Mouw G Andrew Putnam,,,,,
41994,5196448085,monkeybrains (52/70),324,128,G Scottie Scheffler G Casey Jarvis G Michael Kim G Max McGreevy G Zac Blair G Adam Svensson,,,,,
41994,5196451405,biggbrd27 (21/51),324,128,G Keith Mitchell G Tom Kim G Jackson Suber G Max Greyserman G Ricky Castillo G Rico Hoey,,,,,
41994,5196451950,kbpeters32 (1/150),324,128,G Scottie Scheffler G Casey Jarvis G Michael Kim G Andrew Putnam G Zac Blair G Joel Dahmen,,,,,
41994,5196463343,sp23 (47/150),324,128,G Maverick McNealy G Hideki Matsuyama G Gary Woodland G Casey Jarvis G John Parry G Andrew Putnam,,,,,
41994,5196476372,calmextex (94/150),324,128,G Kurt Kitayama G Tom Kim G Jordan L. Smith G Mac Meissner G Taylor Pendrith G Denny McCarthy,,,,,
41994,5196478653,McVibes (8/30),324,128,G Kurt Kitayama G Hideki Matsuyama G Jackson Suber G Rasmus Neergaard-Petersen G Max McGreevy G Chad Ramey,,,,,
41994,5196485473,anthony.heath (3/37),324,128,G Keith Mitchell G Tom Kim G Jackson Suber G Mac Meissner G Thorbjørn Olesen G Matti Schmid,,,,,
41994,5196487079,jquillen (97/150),324,128,G Hideki Matsuyama G Jackson Koivun G Jordan L. Smith G Mac Meissner G Beau Hossler G Taylor Moore,,,,,
41994,5196497484,aaronlewis (88/150),324,128,G Scottie Scheffler G Taylor Pendrith G Matti Schmid G Zachary Bauchou G David Lipsky G Brice Garnett,,,,,
41994,5196502172,thedocd (12/50),324,128,G Scottie Scheffler G Maverick McNealy G Lucas Glover G Christo Lamprecht G Jeremy Paul G Rafael Campos,,,,,
41994,5196502204,thedocd (44/50),324,128,G Kurt Kitayama G Tom Kim G Tony Finau G Keita Nakajima G Matti Schmid G David Lipsky,,,,,
41994,5196528050,hall-d (54/60),324,128,G Scottie Scheffler G Mackenzie Hughes G Zachary Bauchou G Andrew Putnam G Zac Blair G Kris Ventura,,,,,
41994,5196533945,Crapshot711 (110/150),324,128,G Scottie Scheffler G Rasmus Neergaard-Petersen G Adrien Dumont De Chassart G Chad Ramey G Erik Van Rooyen G Cameron Champ,,,,,
41994,5196537300,ZQ1989 (4/150),324,128,G Scottie Scheffler G William Mouw G Max McGreevy G Andrew Putnam G Tom Hoge G Joel Dahmen,,,,,
41994,5196538789,TBowen62 (5/22),324,128,G Scottie Scheffler G Brian Harman G John Parry G Zachary Bauchou G Zac Blair G Brice Garnett,,,,,
41994,5196553832,dtleo (97/150),324,128,G Tom Kim G Jackson Koivun G Corey Conners G Mac Meissner G Aldrich Potgieter G Austin Eckroat,,,,,
41994,5196562375,wormburner1980 (8/150),324,128,G Scottie Scheffler G Ricky Castillo G Michael Kim G Rico Hoey G Andrew Putnam G Brice Garnett,,,,,
41994,5196572470,fantasysuperstar (109/150),324,128,G Scottie Scheffler G Kevin Yu G Michael Kim G Zachary Bauchou G Zac Blair G Nick Hardy,,,,,
41994,5196586932,aarontdyson (3/150),324,128,G Scottie Scheffler G Hao-Tong Li G A.J. Ewart G Garrick Higgo G Adam Hadwin G Ben Silverman,,,,,
41994,5196587013,aarontdyson (84/150),324,128,G Scottie Scheffler G William Mouw G Taylor Moore G A.J. Ewart G Hayden Springer G Ben Silverman,,,,,
41994,5196589242,btemp10 (17/150),324,128,G Tom Kim G Sam Stevens G Tony Finau G Benjamin James G Michael Brennan G Kevin Yu,,,,,
41994,5196589348,btemp10 (123/150),324,128,G Scottie Scheffler G William Mouw G Mackenzie Hughes G Zachary Bauchou G Patrick Fishburn G Adam Svensson,,,,,
41994,5196590438,SeesarPalachey (5/150),324,128,G Keith Mitchell G Tom Kim G Corey Conners G Mac Meissner G Casey Jarvis G Lucas Glover,,,,,
41994,5196602887,Mige1 (66/150),324,128,G Keith Mitchell G Tom Kim G Sungjae Im G Mac Meissner G Michael Brennan G Lanto Griffin,,,,,
41994,5196602910,Mige1 (89/150),324,128,G Keith Mitchell G Jackson Koivun G Sungjae Im G Mac Meissner G Preston Stout G Max McGreevy,,,,,
41994,5196612913,SoonerTrojan (10/150),324,128,G Maverick McNealy G Jackson Koivun G Jackson Suber G Aldrich Potgieter G Michael Kim G Austin Eckroat,,,,,
41994,5196612945,SoonerTrojan (42/150),324,128,G Scottie Scheffler G Rasmus Neergaard-Petersen G Michael Kim G Max McGreevy G Takumi Kanaya G Paul Peterson,,,,,
41994,5196613015,SoonerTrojan (112/150),324,128,G Scottie Scheffler G William Mouw G Zachary Bauchou G Garrick Higgo G Brandt Snedeker G Chandler Phillips,,,,,
41994,5196621862,hondizzle (3/150),324,128,G Scottie Scheffler G Casey Jarvis G Preston Stout G Max McGreevy G Hao-Tong Li G Adam Svensson,,,,,
41994,5196621900,hondizzle (41/150),324,128,G Scottie Scheffler G Preston Stout G Lee Hodges G Hao-Tong Li G Gordon Sargent G Brandt Snedeker,,,,,
41994,5196623230,pna211 (79/150),324,128,G Tom Kim G Doug Ghim G Max Homa G Stephan Jaeger G Kevin Yu G Jesper Svensson,,,,,
41994,5196629133,briguy13 (55/150),324,128,G Scottie Scheffler G Casey Jarvis G Michael Kim G Andrew Putnam G Tom Hoge G David Lipsky,,,,,
41994,5196630645,JustJames23 (12/15),324,128,G Maverick McNealy G Jackson Koivun G Stephan Jaeger G Kevin Yu G Casey Jarvis G Lee Hodges,,,,,
41994,5196633341,meltontim (1/4),324,128,G Kurt Kitayama G Hideki Matsuyama G Christiaan Bezuidenhout G Max Greyserman G William Mouw G Rico Hoey,,,,,
41994,5196635109,rdegk15 (54/150),324,128,G Scottie Scheffler G Michael Kim G Lee Hodges G Kris Ventura G Tom Hoge G Takumi Kanaya,,,,,
41994,5196638987,GK3INCLE,324,128,G Kurt Kitayama G Keith Mitchell G Mac Meissner G Johnny Keefer G Rasmus Neergaard-Petersen G A.J. Ewart,,,,,
41994,5196642713,ScottyGTO (5/150),324,128,G Kurt Kitayama G Corey Conners G Jordan L. Smith G Michael Brennan G Casey Jarvis G Michael Kim,,,,,
41994,5196642785,ScottyGTO (77/150),324,128,G Scottie Scheffler G Casey Jarvis G Andrew Putnam G Seamus Power G Austin Eckroat G Takumi Kanaya,,,,,
41994,5196645094,kyleboneski (113/150),324,128,G Kurt Kitayama G Tom Kim G Tony Finau G Christiaan Bezuidenhout G Denny McCarthy G Cameron Davis,,,,,
41994,5196645101,kyleboneski (120/150),324,128,G Kurt Kitayama G Tom Kim G Corey Conners G Lee Hodges G Garrick Higgo G Chandler Blanchet,,,,,
41994,5196645946,SeesarPalachey (40/150),324,128,G Keith Mitchell G Tom Kim G Corey Conners G Mac Meissner G Casey Jarvis G Lucas Glover,,,,,
41994,5196645983,SeesarPalachey (65/150),324,128,G Keith Mitchell G Tom Kim G Corey Conners G Mac Meissner G Casey Jarvis G Lucas Glover,,,,,
41994,5196646016,SeesarPalachey (90/150),324,128,G Keith Mitchell G Tom Kim G Corey Conners G Mac Meissner G Casey Jarvis G Lucas Glover,,,,,
41994,5196654840,SeesarPalachey (117/150),324,128,G Keith Mitchell G Tom Kim G Corey Conners G Mac Meissner G Casey Jarvis G Lucas Glover,,,,,
41994,5196654873,SeesarPalachey (142/150),324,128,G Keith Mitchell G Tom Kim G Corey Conners G Mac Meissner G Casey Jarvis G Lucas Glover,,,,,
41994,5196655722,Sighkoh (79/150),324,128,G Maverick McNealy G Hideki Matsuyama G Jordan L. Smith G Rasmus Neergaard-Petersen G Lee Hodges G Keita Nakajima,,,,,
41994,5196658520,krucker07 (102/150),324,128,G Kurt Kitayama G Keith Mitchell G Benjamin James G Rasmus Neergaard-Petersen G William Mouw G John Parry,,,,,
41994,5196658539,krucker07 (121/150),324,128,G Kurt Kitayama G Sam Stevens G Mac Meissner G Benjamin James G Rasmus Neergaard-Petersen G Joel Dahmen,,,,,
41994,5196661214,Treeder85 (3/52),324,128,G Kurt Kitayama G Sam Stevens G Davis Thompson G Stephan Jaeger G Preston Stout G Austin Smotherman,,,,,
41994,5196661248,Treeder85 (37/52),324,128,G Kurt Kitayama G Tom Kim G Sam Stevens G Davis Thompson G Stephan Jaeger G Preston Stout,,,,,
41994,5196661329,2easy4me65 (8/10),324,128,G Scottie Scheffler G Ricky Castillo G Casey Jarvis G Matti Schmid G Zac Blair G Luke List,,,,,
41994,5196663460,langer1 (1/4),324,128,G Pierceson Coody G Doug Ghim G Jackson Suber G Mac Meissner G Steven Fisk G Lucas Glover,,,,,
41994,5196672700,almccullum (50/52),324,128,G Maverick McNealy G Hideki Matsuyama G Tom Kim G Lucas Glover G Patrick Rodgers G Zac Blair,,,,,
41994,5196672806,ststrat21 (73/150),324,128,G Scottie Scheffler G Tom Kim G Joel Dahmen G Aaron Wise G Ben Silverman G Tyler Duncan,,,,,
41994,5196672895,TEDDYB12345y (6/7),324,128,G Scottie Scheffler G Steven Fisk G Mackenzie Hughes G Zac Blair G Tom Hoge G Luke List,,,,,
41994,5196674466,LA_Quake (18/25),324,128,G Jackson Koivun G Pierceson Coody G Jackson Suber G Benjamin James G Steven Fisk G Casey Jarvis,,,,,
41994,5196676896,Cookoo (14/150),324,128,G Hideki Matsuyama G Doug Ghim G Mac Meissner G Johnny Keefer G William Mouw G Emiliano Grillo,,,,,
41994,5196676994,Cookoo (112/150),324,128,G Maverick McNealy G Jackson Suber G Max Homa G Benjamin James G Emiliano Grillo G Max McGreevy,,,,,
41994,5196679370,fchonor (111/150),324,128,G Scottie Scheffler G Casey Jarvis G John Parry G Hao-Tong Li G Zac Blair G Cameron Davis,,,,,
41994,5196679915,bloomingdales (24/102),324,128,G Scottie Scheffler G Benjamin James G Mackenzie Hughes G A.J. Ewart G Aaron Wise G Davis Chatfield,,,,,
41994,5196680996,kosar911 (8/8),324,128,G Gary Woodland G Max Homa G Sam Stevens G Tony Finau G Mac Meissner G Christiaan Bezuidenhout,,,,,
41994,5196693939,jfand (141/150),324,128,G Hideki Matsuyama G Doug Ghim G Mac Meissner G Michael Brennan G Max Greyserman G William Mouw,,,,,
41994,5196693948,jfand (150/150),324,128,G Tom Kim G Max Homa G Sam Stevens G Benjamin James G Michael Brennan G Steven Fisk,,,,,
41994,5196695822,marwalk82 (34/150),324,128,G Maverick McNealy G Jordan L. Smith G Michael Brennan G Rasmus Højgaard G Casey Jarvis G Rico Hoey,,,,,
41994,5196701047,dogface69 (5/6),324,128,G Keith Mitchell G Tom Kim G Doug Ghim G Michael Brennan G Taylor Moore G Matt Kuchar,,,,,
41994,5196703296,BigDBoss (75/150),324,128,G Kurt Kitayama G Max Homa G Sungjae Im G Mac Meissner G Michael Brennan G Preston Stout,,,,,
41994,5196716402,OCchamps (72/150),324,128,G Hideki Matsuyama G Pierceson Coody G Sam Stevens G Mac Meissner G Stephan Jaeger G Lucas Glover,,,,,
41994,5196726945,cwood_3 (11/150),324,128,G Kurt Kitayama G Pierceson Coody G Jackson Suber G Johnny Keefer G Lee Hodges G Keita Nakajima,,,,,
41994,5196730499,jackdog5 (4/6),324,128,G Scottie Scheffler G Patrick Rodgers G Andrew Putnam G Austin Smotherman G Chris Kirk G Zac Blair,,,,,
41994,5196734235,Redtrash (3/8),324,128,G Kurt Kitayama G Jackson Koivun G Mac Meissner G Johnny Keefer G William Mouw G Casey Jarvis,,,,,
41994,5196735547,twooge74 (79/150),324,128,G Scottie Scheffler G Casey Jarvis G Thorbjørn Olesen G Zachary Bauchou G Zac Blair G Aaron Wise,,,,,
41994,5196739462,Chadg20 (61/150),324,128,G Hideki Matsuyama G Jackson Koivun G Doug Ghim G Stephan Jaeger G Taylor Pendrith G Casey Jarvis,,,,,
41994,5196741634,pololady (2/2),324,128,G Kurt Kitayama G Mac Meissner G Sudarshan Yellamaraju G Christiaan Bezuidenhout G Johnny Keefer G Rasmus Neergaard-Petersen,,,,,
41994,5196743147,CoachTGG (1/2),324,128,G Scottie Scheffler G Hideki Matsuyama G Michael Kim G Troy Merritt G Jeremy Paul G Brannon Fahrny,,,,,
41994,5196745974,Sadie6395 (67/150),324,128,G Jackson Suber G Gary Woodland G Max Homa G Sam Stevens G Johnny Keefer G Takumi Kanaya,,,,,
41994,5196747221,jeffmorris007 (17/50),324,128,G Scottie Scheffler G Casey Jarvis G Taylor Moore G Michael Kim G Austin Eckroat G Davis Chatfield,,,,,
41994,5196748854,Goodw1n (61/150),324,128,G Kurt Kitayama G Keith Mitchell G Corey Conners G Kevin Yu G John Parry G Billy Horschel,,,,,
41994,5196751052,Billsbuffwv (79/100),324,128,G Doug Ghim G Jackson Suber G Corey Conners G Mac Meissner G Rasmus Neergaard-Petersen G Davis Thompson,,,,,
41994,5196752198,LaBestia84 (45/50),324,128,G Jackson Koivun G Jackson Suber G Corey Conners G Benjamin James G Johnny Keefer G Mackenzie Hughes,,,,,
41994,5196752202,LaBestia84 (49/50),324,128,G Scottie Scheffler G Johnny Keefer G Mackenzie Hughes G Zachary Bauchou G Joel Dahmen G Davis Chatfield,,,,,
